Ticker,Ticker Type,Sector Description,Key,Title,Description,Year,Quarter,Month,Value Type,Value,Format,Unit,Currency Type,Source
AMZN,Equity,Internet & Direct Marketing,wwpaidunitsgrowth,Ww paid units -- y/y growth,,2015,Q3,,actual,26,percentage,,,https://ir.aboutamazon.com/news-releases/news-release-details/amazoncom-announces-third-quarter-sales-23-254-billion
AMZN,Equity,Internet & Direct Marketing,wwsellerunitmix,Ww seller unit mix -- % of ww paid units,,2014,Q3,,actual,42,percentage,,,https://ir.aboutamazon.com/news-releases/news-release-details/amazoncom-announces-third-quarter-sales-23-254-billion
AMZN,Equity,Internet & Direct Marketing,wwsellerunitmix,Ww seller unit mix -- % of ww paid units,,2015,Q3,,actual,46,percentage,,,https://ir.aboutamazon.com/news-releases/news-release-details/amazoncom-announces-third-quarter-sales-23-254-billion
AMZN,Equity,Internet & Direct Marketing,northamericanetsales,North America Net Sales,,2017,Q3,,actual,"25,446",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,northamericaoperatingincome,North America Operating Income,,2017,Q3,,actual,112,currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,northamericanetsales,North America Net Sales,,2018,Q3,,actual,"34,348",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,northamericaoperatingincome,North America Operating Income,,2018,Q3,,actual,"2,032",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,internationalnetsales,International Net Sales,,2017,Q3,,actual,"13,714",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,internationaloperatingincomeloss,International Operating Income (Loss),,2017,Q3,,actual,-936,currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,internationalnetsales,International Net Sales,,2018,Q3,,actual,"15,549",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,internationaloperatingincomeloss,International Operating Income (Loss),,2018,Q3,,actual,-385,currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,awsnetsales,AWS Net Sales,,2017,Q3,,actual,"4,584",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,awsoperatingincome,AWS Operating Income,,2017,Q3,,actual,"1,171",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,awsnetsales,AWS Net Sales,,2018,Q3,,actual,"6,679",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,awsoperatingincome,AWS Operating Income,,2018,Q3,,actual,"2,077",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,netsalesonlinestores,Net Sales Online Stores,,2017,Q3,,actual,"26,392",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,netsalesphysicalstores,Net Sales Physical Stores,,2017,Q3,,actual,"1,276",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,netsalesthirdpartysellerservices,Net Sales Third-party Seller Services,,2017,Q3,,actual,"7,928",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,netsalessubscriptionservices,Net Sales Subscription Services,,2017,Q3,,actual,"2,441",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,netsalesother,Net Sales Other,,2017,Q3,,actual,"1,123",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,netsalesonlinestores,Net Sales Online Stores,,2018,Q3,,actual,"29,061",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,netsalesphysicalstores,Net Sales Physical Stores,,2018,Q3,,actual,"4,248",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,netsalesthirdpartysellerservices,Net Sales Third-party Seller Services,,2018,Q3,,actual,"10,395",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,netsalessubscriptionservices,Net Sales Subscription Services,,2018,Q3,,actual,"3,698",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,netsalesother,Net Sales Other,,2018,Q3,,actual,"2,495",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,northamericanetsales,North America Net Sales,,2016,Q3,,actual,"18,874",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,northamericaoperatingincome,North America Operating Income,,2016,Q3,,actual,255,currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,internationalnetsales,International Net Sales,,2016,Q3,,actual,"10,609",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,internationaloperatingincomeloss,International Operating Income (Loss),,2016,Q3,,actual,-541,currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,awsnetsales,AWS Net Sales,,2016,Q3,,actual,"3,231",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,awsoperatingincome,AWS Operating Income,,2016,Q3,,actual,861,currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,netsalesonlinestores,Net Sales Online Stores,,2016,Q3,,actual,"21,590",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,netsalesphysicalstores,Net Sales Physical Stores,,2016,Q3,,actual,0,currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,netsalesthirdpartysellerservices,Net Sales Third-party Seller Services,,2016,Q3,,actual,"5,652",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,netsalessubscriptionservices,Net Sales Subscription Services,,2016,Q3,,actual,"1,532",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,netsalesother,Net Sales Other,,2016,Q3,,actual,709,currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,northamericanetsales,North America Net Sales,,2015,Q3,,actual,"15,006",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,northamericaoperatingincome,North America Operating Income,,2015,Q3,,actual,186,currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,internationalnetsales,International Net Sales,,2015,Q3,,actual,"8,267",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,internationaloperatingincomeloss,International Operating Income (Loss),,2015,Q3,,actual,-208,currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,awsnetsales,AWS Net Sales,,2015,Q3,,actual,"2,085",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,awsoperatingincome,AWS Operating Income,,2015,Q3,,actual,428,currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,netsalesother,Net Sales Other,,2015,Q3,,actual,249,currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,northamericanetsales,North America Net Sales,,2014,Q3,,actual,"11,699",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,northamericaoperatingincome,North America Operating Income,,2014,Q3,,actual,-60,currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,internationalnetsales,International Net Sales,,2014,Q3,,actual,"7,711",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,internationaloperatingincomeloss,International Operating Income (Loss),,2014,Q3,,actual,-174,currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,awsnetsales,AWS Net Sales,,2014,Q3,,actual,"1,169",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,awsoperatingincome,AWS Operating Income,,2014,Q3,,actual,98,currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,netsalesother,Net Sales Other,,2014,Q3,,actual,213,currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,wwshipmentcostsgrowth,WW shipping costs -- Y/Y growth,,2017,Q4,,actual,31,percentage,,,https://ir.aboutamazon.com/news-releases/news-release-details/amazoncom-announces-third-quarter-sales-29-566-billion
AMZN,Equity,Internet & Direct Marketing,wwpaidunitsgrowth,Ww paid units -- y/y growth,,2017,Q4,,actual,23,percentage,,,https://ir.aboutamazon.com/news-releases/news-release-details/amazoncom-announces-third-quarter-sales-29-566-billion
AMZN,Equity,Internet & Direct Marketing,wwsellerunitmix,Ww seller unit mix -- % of ww paid units,,2017,Q4,,actual,51,percentage,,,https://ir.aboutamazon.com/news-releases/news-release-details/amazoncom-announces-third-quarter-sales-29-566-billion
AMZN,Equity,Internet & Direct Marketing,wwshipmentcostsgrowth,WW shipping costs -- Y/Y growth,,2015,Q4,,actual,37,percentage,,,https://ir.aboutamazon.com/news-releases/news-release-details/amazoncom-announces-first-quarter-sales-23-357-billion
AMZN,Equity,Internet & Direct Marketing,wwshipmentcostsgrowth,WW shipping costs -- Y/Y growth,,2016,Q4,,actual,35,percentage,,,https://ir.aboutamazon.com/news-releases/news-release-details/amazoncom-announces-first-quarter-sales-23-357-billion
AMZN,Equity,Internet & Direct Marketing,wwpaidunitsgrowth,Ww paid units -- y/y growth,,2015,Q4,,actual,26,percentage,,,https://ir.aboutamazon.com/news-releases/news-release-details/amazoncom-announces-first-quarter-sales-23-357-billion
AMZN,Equity,Internet & Direct Marketing,wwpaidunitsgrowth,Ww paid units -- y/y growth,,2016,Q4,,actual,24,percentage,,,https://ir.aboutamazon.com/news-releases/news-release-details/amazoncom-announces-first-quarter-sales-23-357-billion
AMZN,Equity,Internet & Direct Marketing,wwsellerunitmix,Ww seller unit mix -- % of ww paid units,,2015,Q4,,actual,47,percentage,,,https://ir.aboutamazon.com/news-releases/news-release-details/amazoncom-announces-first-quarter-sales-23-357-billion
AMZN,Equity,Internet & Direct Marketing,wwsellerunitmix,Ww seller unit mix -- % of ww paid units,,2016,Q4,,actual,49,percentage,,,https://ir.aboutamazon.com/news-releases/news-release-details/amazoncom-announces-first-quarter-sales-23-357-billion
AMZN,Equity,Internet & Direct Marketing,wwshipmentcostsgrowth,WW shipping costs -- Y/Y growth,,2014,Q4,,actual,30,percentage,,,https://press.aboutamazon.com/news-releases/news-release-details/amazoncom-announces-fourth-quarter-sales-15-2933-billion
AMZN,Equity,Internet & Direct Marketing,wwpaidunitsgrowth,Ww paid units -- y/y growth,,2014,Q4,,actual,20,percentage,,,https://ir.aboutamazon.com/news-releases/news-release-details/amazoncom-announces-third-quarter-sales-23-254-billion
AMZN,Equity,Internet & Direct Marketing,wwsellerunitmix,Ww seller unit mix -- % of ww paid units,,2014,Q4,,actual,43,percentage,,,https://ir.aboutamazon.com/news-releases/news-release-details/amazoncom-announces-third-quarter-sales-23-254-billion
AMZN,Equity,Internet & Direct Marketing,websitetrafficdataamazon,amazon,,2018,Q3,JUL,actual,"2,643",number,million,,https://similarweb.com/website/amazon.com#overview
AMZN,Equity,Internet & Direct Marketing,websitetrafficdataamazon,amazon,,2018,Q3,AUG,actual,"2,575",number,million,,https://similarweb.com/website/amazon.com#overview
AMZN,Equity,Internet & Direct Marketing,websitetrafficdataamazon,amazon,,2018,Q3,SEP,actual,"2,390",number,million,,https://similarweb.com/website/amazon.com#overview
AMZN,Equity,Internet & Direct Marketing,websitetrafficdataamazon,amazon,,2018,Q4,OCT,actual,"2,407",number,million,,https://similarweb.com/website/amazon.com#overview
AMZN,Equity,Internet & Direct Marketing,websitetrafficdataamazon,amazon,,2018,Q4,NOV,actual,"2,841",number,million,,https://similarweb.com/website/amazon.com#overview
AMZN,Equity,Internet & Direct Marketing,websitetrafficdataamazon,amazon,,2018,Q4,DEC,actual,"2,975",number,million,,https://similarweb.com/website/amazon.com#overview
AMZN,Equity,Internet & Direct Marketing,northamericanetsales,North America Net Sales ,,2014,Q4,,actual,"17,333",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,internationalnetsales,International Net Sales ,,2014,Q4,,actual,"10,575",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,awsnetsales,AWS Net Sales,,2014,Q4,,actual,"1,420",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,northamericaoperatingincome,North America Operating Income (Loss),,2014,Q4,,actual,733,currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,internationaloperatingincomeloss,International Operating Income (Loss),,2014,Q4,,actual,65,currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,awsoperatingincome,AWS Operating Income (Loss),,2014,Q4,,actual,240,currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,northamericanetsales,North America Net Sales ,,2015,Q4,,actual,"21,501",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,internationalnetsales,International Net Sales ,,2015,Q4,,actual,"11,841",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,awsnetsales,AWS Net Sales,,2015,Q4,,actual,"2,405",currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,northamericaoperatingincome,North America Operating Income (Loss),,2015,Q4,,actual,636,currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
AMZN,Equity,Internet & Direct Marketing,internationaloperatingincomeloss,International Operating Income (Loss),,2015,Q4,,actual,-108,currency,million,USD,https://ir.aboutamazon.com/sec-filings/sec-filing/10-q/0001018724-18-000159
